date,sector,sentiment,sentiment_smoothed,sentiment_lagged,n_tickers,n_headlines
2021-04-01,Industrials,0.20877916666666665,0.1991305253968254,0.1654169142857143,4,8
2021-04-05,Industrials,0.35867125,0.23120406111111116,0.1991305253968254,4,14
2021-04-06,Industrials,0.054737,0.18568526111111114,0.23120406111111116,5,13
2021-04-07,Industrials,0.07946666666666666,0.16276359444444446,0.18568526111111114,4,9
2021-04-08,Industrials,0.08161666666666666,0.15665415,0.16276359444444446,4,6
2021-04-09,Industrials,0.2355104761904762,0.16200041190476192,0.15665415,5,16
2021-04-12,Industrials,0.21673333333333333,0.1336128285714286,0.16200041190476192,3,6
2021-04-13,Industrials,0.3938,0.2014254285714286,0.1336128285714286,3,7
2021-04-14,Industrials,0.10808958333333332,0.20715001190476193,0.2014254285714286,4,13
2021-04-15,Industrials,0.2576666666666667,0.24236001190476192,0.20715001190476193,3,6
2021-04-16,Industrials,0.06845,0.20894791666666665,0.24236001190476192,3,8
2021-04-19,Industrials,0.18940875000000001,0.20348300000000002,0.20894791666666665,4,13
2021-04-20,Industrials,-0.003120454545454565,0.12409890909090912,0.20348300000000002,4,16
2021-04-21,Industrials,0.009396666666666664,0.10436032575757578,0.12409890909090912,5,8
2021-04-22,Industrials,0.14629,0.08208499242424246,0.10436032575757578,5,10
2021-04-23,Industrials,0.1032,0.08903499242424244,0.08208499242424246,3,10
2021-04-26,Industrials,0.11588888888888887,0.07433102020202022,0.08903499242424244,3,14
2021-04-27,Industrials,0.17338663194444445,0.10963243750000003,0.07433102020202022,4,52
2021-04-28,Industrials,-0.031461263157894735,0.10146085153508774,0.10963243750000003,5,31
2021-04-29,Industrials,0.0129273076923077,0.07478831307354929,0.10146085153508774,5,21
2021-04-30,Industrials,0.07832,0.06981231307354929,0.07478831307354929,4,10
2021-05-03,Industrials,0.0485904761904762,0.05635263053386676,0.06981231307354929,5,15
2021-05-04,Industrials,0.12611,0.04689730414497786,0.05635263053386676,4,16
2021-05-05,Industrials,0.21648299999999998,0.0964861567765568,0.04689730414497786,5,25
2021-05-06,Industrials,0.2647,0.14684069523809526,0.0964861567765568,4,8
2021-05-07,Industrials,0.06868095238095238,0.14491288571428573,0.14684069523809526,3,9
2021-05-10,Industrials,0.2396625,0.1831272904761905,0.14491288571428573,4,7
2021-05-11,Industrials,0.07876250000000001,0.1736577904761905,0.1831272904761905,3,13
2021-05-12,Industrials,0.13684857142857143,0.1577309047619048,0.1736577904761905,5,13
2021-05-13,Industrials,0.20030333333333336,0.14485157142857147,0.1577309047619048,3,13
2021-05-14,Industrials,0.07574999999999998,0.14626538095238098,0.14485157142857147,2,7
2021-05-17,Industrials,0.18967678571428573,0.1362682380952381,0.14626538095238098,4,11
2021-05-18,Industrials,0.036716,0.12785893809523813,0.1362682380952381,5,11
2021-05-19,Industrials,0.07492499999999999,0.11547422380952384,0.12785893809523813,2,6
2021-05-20,Industrials,0.23156666666666667,0.1217268904761905,0.11547422380952384,3,3
2021-05-21,Industrials,0.401575,0.1868918904761905,0.1217268904761905,2,4
2021-05-24,Industrials,0.28210833333333335,0.20537820000000004,0.1868918904761905,3,7
2021-05-25,Industrials,0.0,0.19803500000000002,0.20537820000000004,2,2
2021-05-26,Industrials,0.1317277777777778,0.2093955555555556,0.19803500000000002,3,7
2021-05-27,Industrials,0.13341666666666668,0.18976555555555558,0.2093955555555556,4,15
2021-05-28,Industrials,0.0903,0.1275105555555556,0.18976555555555558,4,4
2021-06-01,Industrials,0.177825,0.10665388888888891,0.1275105555555556,4,9
2021-06-02,Industrials,0.10194999999999999,0.1270438888888889,0.10665388888888891,2,2
2021-06-03,Industrials,0.24319166666666667,0.1493366666666667,0.1270438888888889,4,9
2021-06-04,Industrials,0.25978333333333337,0.17461000000000002,0.1493366666666667,4,9
2021-06-07,Industrials,0.28919375,0.21438875000000004,0.17461000000000002,4,7
2021-06-08,Industrials,0.0511,0.18904375,0.21438875000000004,3,5
2021-06-09,Industrials,0.15020416666666667,0.1986945833333334,0.18904375,4,10
2021-06-10,Industrials,0.20690833333333333,0.1914379166666667,0.1986945833333334,4,8
2021-06-11,Industrials,0.4711666666666667,0.23371458333333334,0.1914379166666667,3,5
2021-06-14,Industrials,0.10606666666666666,0.1970891666666667,0.23371458333333334,3,5
2021-06-15,Industrials,-0.02467777777777778,0.18193361111111112,0.1970891666666667,3,7
2021-06-16,Industrials,0.3181916666666667,0.21553111111111117,0.18193361111111112,3,6
2021-06-17,Industrials,0.0,0.1741494444444445,0.21553111111111117,3,6
2021-06-18,Industrials,0.1687,0.11365611111111114,0.1741494444444445,3,4
2021-06-21,Industrials,0.1965,0.13174277777777782,0.11365611111111114,3,14
2021-06-22,Industrials,-0.24261666666666667,0.08815500000000004,0.13174277777777782,3,6
2021-06-23,Industrials,0.0734,0.03919666666666669,0.08815500000000004,3,5
2021-06-24,Industrials,0.022477777777777777,0.04369222222222224,0.03919666666666669,3,7
2021-06-25,Industrials,-0.010916666666666658,0.007768888888888914,0.04369222222222224,3,6
2021-06-28,Industrials,0.2569,0.019848888888888916,0.007768888888888914,2,7
2021-06-29,Industrials,0.21865,0.11210222222222226,0.019848888888888916,4,6
2021-06-30,Industrials,0.05084444444444444,0.10759111111111115,0.11210222222222226,3,5
2021-07-01,Industrials,0.26194999999999996,0.15548555555555557,0.10759111111111115,3,7
2021-07-02,Industrials,0.10189999999999999,0.1780488888888889,0.15548555555555557,3,3
2021-07-06,Industrials,0.003350000000000001,0.1273388888888889,0.1780488888888889,2,4
2021-07-07,Industrials,0.3940666666666667,0.16242222222222225,0.1273388888888889,2,4
2021-07-08,Industrials,0.21785,0.19582333333333332,0.16242222222222225,2,4
2021-07-09,Industrials,0.052075,0.15384833333333336,0.19582333333333332,4,7
2021-07-12,Industrials,0.2759333333333333,0.18865500000000002,0.15384833333333336,3,5
2021-07-13,Industrials,-0.03653333333333334,0.18067833333333336,0.18865500000000002,3,3
2021-07-14,Industrials,0.0734,0.11654499999999998,0.18067833333333336,3,5
2021-07-15,Industrials,0.0683,0.08663500000000002,0.11654499999999998,4,4
2021-07-16,Industrials,0.18765,0.11375000000000002,0.08663500000000002,2,3
2021-07-19,Industrials,0.07207678571428572,0.0729786904761905,0.11375000000000002,4,11
2021-07-20,Industrials,0.0,0.08028535714285717,0.0729786904761905,1,1
2021-07-21,Industrials,0.05284166666666667,0.0761736904761905,0.08028535714285717,3,7
2021-07-22,Industrials,0.09079166666666667,0.08067202380952385,0.0761736904761905,3,6
2021-07-23,Industrials,0.3008638888888889,0.1033148015873016,0.08067202380952385,3,8
2021-07-26,Industrials,-0.024766666666666663,0.08394611111111114,0.1033148015873016,3,14
2021-07-27,Industrials,0.11456444444444443,0.10685900000000001,0.08394611111111114,3,31
2021-07-28,Industrials,0.3113166666666667,0.15855400000000003,0.10685900000000001,2,4
2021-07-29,Industrials,0.2296222222222222,0.1863201111111111,0.15855400000000003,3,8
2021-07-30,Industrials,0.10070333333333333,0.14628800000000003,0.1863201111111111,3,15
2021-08-02,Industrials,0.13745555555555555,0.17873244444444447,0.14628800000000003,3,17
2021-08-03,Industrials,0.10115,0.17604955555555557,0.17873244444444447,1,2
2021-08-04,Industrials,0.15796666666666667,0.14537955555555557,0.17604955555555557,3,3
2021-08-05,Industrials,0.19323125,0.13810136111111113,0.14537955555555557,4,10
2021-08-06,Industrials,-0.03637499999999999,0.11068569444444447,0.13810136111111113,1,4
2021-08-09,Industrials,0.2939555555555555,0.14198569444444448,0.11068569444444447,3,5
2021-08-10,Industrials,0.16080555555555556,0.1539168055555556,0.14198569444444448,3,7
2021-08-11,Industrials,-0.08424000000000001,0.10547547222222224,0.1539168055555556,4,13
2021-08-12,Industrials,0.0,0.06682922222222225,0.10547547222222224,2,2
2021-08-13,Industrials,-0.074,0.05930422222222224,0.06682922222222225,2,3
2021-08-16,Industrials,0.12201041666666664,0.024915194444444462,0.05930422222222224,4,10
2021-08-17,Industrials,0.1858,0.029914083333333348,0.024915194444444462,3,3
2021-08-18,Industrials,-0.03160000000000002,0.040442083333333344,0.029914083333333348,4,8
2021-08-19,Industrials,0.105375,0.06151708333333335,0.040442083333333344,2,3
2021-08-20,Industrials,-0.2615,0.024017083333333345,0.06151708333333335,3,5
2021-08-23,Industrials,0.1744388888888889,0.03450277777777779,0.024017083333333345,3,6
2021-08-24,Industrials,0.27225,0.0517927777777778,0.03450277777777779,4,6
2021-08-25,Industrials,0.0605,0.0702127777777778,0.0517927777777778,3,6
2021-08-26,Industrials,0.0,0.0491377777777778,0.0702127777777778,4,5
2021-08-27,Industrials,0.32985,0.1674077777777778,0.0491377777777778,2,10
2021-08-30,Industrials,0.08846666666666668,0.15021333333333337,0.1674077777777778,3,6
2021-08-31,Industrials,0.418025,0.17936833333333335,0.15021333333333337,2,5
2021-09-01,Industrials,0.0,0.16726833333333335,0.17936833333333335,2,2
2021-09-02,Industrials,0.007816666666666658,0.16883166666666669,0.16726833333333335,3,4
2021-09-03,Industrials,-0.06108888888888889,0.09064388888888891,0.16883166666666669,3,9
2021-09-07,Industrials,0.19976,0.11290255555555558,0.09064388888888891,4,10
2021-09-08,Industrials,0.3242777777777778,0.09415311111111113,0.11290255555555558,3,6
2021-09-09,Industrials,0.0,0.09415311111111113,0.09415311111111113,2,2
2021-09-10,Industrials,-0.0308875,0.0864122777777778,0.09415311111111113,4,7
2021-09-13,Industrials,0.17734444444444444,0.13409894444444448,0.0864122777777778,3,7
2021-09-14,Industrials,0.03288888888888889,0.10072472222222224,0.13409894444444448,3,5
2021-09-15,Industrials,-0.06358333333333334,0.023152500000000027,0.10072472222222224,3,4
2021-09-16,Industrials,0.15476666666666664,0.05410583333333335,0.023152500000000027,2,4
2021-09-17,Industrials,0.0,0.060283333333333355,0.05410583333333335,2,2
2021-09-20,Industrials,-0.007924999999999995,0.023229444444444462,0.060283333333333355,4,11
2021-09-21,Industrials,-0.03771666666666667,0.009108333333333352,0.023229444444444462,3,4
2021-09-22,Industrials,0.0869375,0.03921250000000002,0.009108333333333352,4,7
2021-09-23,Industrials,0.343375,0.07693416666666668,0.03921250000000002,4,10
2021-09-24,Industrials,-0.027999999999999997,0.07133416666666667,0.07693416666666668,3,7
2021-09-27,Industrials,0.169645,0.10684816666666667,0.07133416666666667,4,12
2021-09-28,Industrials,0.28683333333333333,0.17175816666666668,0.10684816666666667,1,3
2021-09-29,Industrials,0.21075,0.19652066666666668,0.17175816666666668,2,3
2021-09-30,Industrials,0.194,0.1666456666666667,0.19652066666666668,4,8
2021-10-01,Industrials,0.21075,0.2143956666666667,0.1666456666666667,2,2
2021-10-04,Industrials,0.3313425,0.24673516666666667,0.2143956666666667,4,9
2021-10-05,Industrials,0.08223333333333332,0.2058151666666667,0.24673516666666667,4,7
2021-10-06,Industrials,-0.265585,0.1105481666666667,0.2058151666666667,3,11
2021-10-07,Industrials,0.0,0.07174816666666668,0.1105481666666667,1,1
2021-10-08,Industrials,0.09792500000000001,0.04918316666666668,0.07174816666666668,2,3
2021-10-11,Industrials,0.5391,0.0907346666666667,0.04918316666666668,4,4
2021-10-12,Industrials,0.0,0.07428800000000003,0.0907346666666667,1,1
2021-10-13,Industrials,0.247275,0.17686000000000004,0.07428800000000003,4,7
2021-10-14,Industrials,0.24571666666666667,0.2260033333333334,0.17686000000000004,3,5
2021-10-15,Industrials,0.2022625,0.24687083333333337,0.2260033333333334,2,5
2021-10-18,Industrials,0.14855833333333335,0.1687625,0.24687083333333337,4,7
2021-10-19,Industrials,0.11291111111111111,0.19134472222222226,0.1687625,3,8
2021-10-20,Industrials,0.03675000000000001,0.14923972222222223,0.19134472222222226,4,5
2021-10-21,Industrials,0.06555,0.11320638888888893,0.14923972222222223,4,11
2021-10-22,Industrials,0.10415,0.09358388888888892,0.11320638888888893,3,4
2021-10-25,Industrials,0.08223333333333335,0.08031888888888891,0.09358388888888892,4,11
2021-10-26,Industrials,0.1048075,0.0786981666666667,0.08031888888888891,4,37
2021-10-27,Industrials,0.01379166666666666,0.07410650000000003,0.0786981666666667,4,12
2021-10-28,Industrials,0.15393613636363634,0.0917837272727273,0.07410650000000003,4,22
2021-10-29,Industrials,0.04334444444444444,0.07962261616161617,0.0917837272727273,3,11
2021-11-01,Industrials,0.21230000000000002,0.10563594949494952,0.07962261616161617,1,3
2021-11-02,Industrials,0.04098333333333334,0.09287111616161618,0.10563594949494952,3,4
2021-11-03,Industrials,0.09038333333333333,0.10818944949494953,0.09287111616161618,3,6
2021-11-04,Industrials,-0.16035000000000002,0.045332222222222246,0.10818944949494953,2,3
2021-11-05,Industrials,0.39923333333333333,0.11651000000000003,0.045332222222222246,2,4
2021-11-08,Industrials,0.0299125,0.08003250000000002,0.11651000000000003,4,13
2021-11-09,Industrials,0.244271875,0.12069020833333335,0.08003250000000002,4,22
2021-11-10,Industrials,-0.043889583333333364,0.09383562500000003,0.12069020833333335,4,16
2021-11-11,Industrials,0.13026875,0.151959375,0.09383562500000003,4,8
2021-11-12,Industrials,0.3539375,0.14290020833333333,0.151959375,4,5
2021-11-15,Industrials,0.28321875,0.19356145833333332,0.14290020833333333,4,9
2021-11-16,Industrials,0.08808125,0.16232333333333332,0.19356145833333332,4,11
2021-11-17,Industrials,0.09074166666666666,0.18924958333333336,0.16232333333333332,4,10
2021-11-18,Industrials,0.13674999999999998,0.19054583333333336,0.18924958333333336,2,3
2021-11-19,Industrials,-0.22212500000000002,0.07533333333333335,0.19054583333333336,2,3
2021-11-22,Industrials,0.11390625,0.041470833333333346,0.07533333333333335,4,7
2021-11-23,Industrials,0.1144,0.04673458333333334,0.041470833333333346,2,3
2021-11-24,Industrials,0.0,0.028586250000000014,0.04673458333333334,3,4
2021-11-26,Industrials,0.15905,0.03304625000000002,0.028586250000000014,2,5
2021-11-29,Industrials,0.06509999999999999,0.09049125000000002,0.03304625000000002,4,5
2021-11-30,Industrials,0.10711666666666668,0.08913333333333337,0.09049125000000002,2,5
2021-12-01,Industrials,-0.14498333333333333,0.037256666666666695,0.08913333333333337,3,4
2021-12-02,Industrials,0.08933333333333333,0.05512333333333336,0.037256666666666695,3,5
2021-12-03,Industrials,0.24766666666666667,0.0728466666666667,0.05512333333333336,3,4
2021-12-06,Industrials,0.32954333333333335,0.12573533333333337,0.0728466666666667,2,8
2021-12-07,Industrials,0.169425,0.13819700000000004,0.12573533333333337,4,6
2021-12-08,Industrials,0.057191666666666675,0.178632,0.13819700000000004,3,6
2021-12-09,Industrials,0.20421666666666663,0.20160866666666669,0.178632,3,4
2021-12-10,Industrials,0.1676166666666667,0.1855986666666667,0.20160866666666669,2,4
2021-12-13,Industrials,-0.00575277777777778,0.11853944444444446,0.1855986666666667,3,10
2021-12-14,Industrials,0.1726625,0.11918694444444447,0.11853944444444446,4,9
2021-12-15,Industrials,0.04408055555555556,0.11656472222222225,0.11918694444444447,4,14
2021-12-16,Industrials,-0.0026275000000000014,0.07519588888888892,0.11656472222222225,5,19
2021-12-17,Industrials,0.09465785714285714,0.060604126984127,0.07519588888888892,4,14
2021-12-20,Industrials,-0.05579750000000002,0.05059518253968256,0.060604126984127,5,17
2021-12-21,Industrials,0.1953975,0.05514218253968256,0.05059518253968256,4,15
2021-12-22,Industrials,0.3953,0.12538607142857144,0.05514218253968256,4,6
2021-12-23,Industrials,0.0486,0.13563157142857146,0.12538607142857144,3,7
2021-12-27,Industrials,0.315975,0.179895,0.13563157142857146,4,11
2021-12-28,Industrials,0.015733333333333332,0.1942011666666667,0.179895,3,10
2021-12-29,Industrials,0.22846666666666668,0.20081500000000002,0.1942011666666667,3,8
2021-12-30,Industrials,0.241975,0.17015000000000002,0.20081500000000002,4,4
2021-12-31,Industrials,0.0,0.16043000000000002,0.17015000000000002,2,2
2022-01-03,Industrials,0.24409,0.14605300000000004,0.16043000000000002,5,10
2022-01-04,Industrials,0.164325,0.17577133333333333,0.14605300000000004,4,10
2022-01-05,Industrials,0.11132222222222223,0.15234244444444447,0.17577133333333333,3,8
2022-01-06,Industrials,0.033716666666666666,0.1106907777777778,0.15234244444444447,3,10
2022-01-07,Industrials,0.090265,0.1287437777777778,0.1106907777777778,4,13
2022-01-10,Industrials,0.18447714285714284,0.11682120634920637,0.1287437777777778,5,16
2022-01-11,Industrials,0.1307525,0.11010670634920636,0.11682120634920637,4,14
2022-01-12,Industrials,0.23800208333333334,0.1354426785714286,0.11010670634920636,4,10
2022-01-13,Industrials,0.1377047619047619,0.15624029761904762,0.1354426785714286,3,12
2022-01-14,Industrials,0.23939444444444447,0.18606618650793655,0.15624029761904762,4,16
2022-01-18,Industrials,0.09164948717948718,0.16750065537240538,0.18606618650793655,5,22
2022-01-19,Industrials,0.23082190476190476,0.18751453632478637,0.16750065537240538,3,15
2022-01-20,Industrials,0.18650433333333333,0.17721498632478633,0.18751453632478637,5,16
2022-01-21,Industrials,0.06317833333333334,0.16230970061050062,0.17721498632478633,4,15
2022-01-24,Industrials,0.149028,0.14423641172161175,0.16230970061050062,5,25
2022-01-25,Industrials,0.08687458521870287,0.14328143132945487,0.14423641172161175,5,43
2022-01-26,Industrials,0.13115159420289854,0.12334736921765363,0.14328143132945487,5,31
2022-01-27,Industrials,0.21629375,0.12930525255098696,0.12334736921765363,4,20
2022-01-28,Industrials,0.17946325000000002,0.15256223588432033,0.12930525255098696,5,33
2022-01-31,Industrials,0.2742525,0.1776071358843203,0.15256223588432033,5,24
2022-02-01,Industrials,0.09200372807017543,0.17863296445461482,0.1776071358843203,4,28
2022-02-02,Industrials,0.1304604166666667,0.17849472894736845,0.17863296445461482,4,12
2022-02-03,Industrials,0.194415,0.17411897894736844,0.17849472894736845,4,9
2022-02-04,Industrials,0.42888333333333334,0.2240029956140351,0.17411897894736844,3,5
2022-02-07,Industrials,0.37071785714285715,0.24329606704260653,0.2240029956140351,4,12
2022-02-08,Industrials,0.04771666666666667,0.23443865476190479,0.24329606704260653,4,19
2022-02-09,Industrials,0.23775000000000002,0.2558965714285715,0.23443865476190479,2,3
2022-02-10,Industrials,0.069152,0.2308439714285715,0.2558965714285715,5,14
2022-02-11,Industrials,0.16742666666666667,0.1785526380952381,0.2308439714285715,5,9
2022-02-14,Industrials,-0.07109791666666668,0.09018948333333336,0.1785526380952381,4,17
2022-02-15,Industrials,0.19218611111111114,0.11908337222222225,0.09018948333333336,3,12
2022-02-16,Industrials,0.09646607142857143,0.09082658650793654,0.11908337222222225,4,13
2022-02-17,Industrials,0.12244,0.10148418650793653,0.09082658650793654,5,16
2022-02-18,Industrials,0.05505500000000001,0.07900985317460321,0.10148418650793653,5,12
2022-02-22,Industrials,0.09132812500000001,0.11149506150793653,0.07900985317460321,4,15
2022-02-23,Industrials,-0.10419999999999999,0.05221783928571431,0.11149506150793653,4,9
2022-02-24,Industrials,0.05779583333333334,0.044483791666666696,0.05221783928571431,4,11
2022-02-25,Industrials,0.004763333333333336,0.020948458333333364,0.044483791666666696,5,14
2022-02-28,Industrials,0.18222,0.04638145833333336,0.020948458333333364,4,10
2022-03-01,Industrials,0.22934916666666666,0.07398566666666669,0.04638145833333336,4,16
2022-03-02,Industrials,0.12981916666666665,0.12078950000000002,0.07398566666666669,4,21
2022-03-03,Industrials,0.14898020833333334,0.13902637500000004,0.12078950000000002,4,20
2022-03-04,Industrials,0.26347333333333334,0.19076837500000005,0.13902637500000004,5,11
2022-03-07,Industrials,0.24977916666666666,0.20428020833333335,0.19076837500000005,4,15
2022-03-08,Industrials,-0.04279666666666666,0.14985104166666668,0.20428020833333335,5,13
2022-03-09,Industrials,0.23542380952380954,0.17097197023809527,0.14985104166666668,5,18
2022-03-10,Industrials,-0.05681428571428573,0.12981307142857143,0.17097197023809527,5,19
2022-03-11,Industrials,0.11408,0.09993440476190478,0.12981307142857143,5,10
2022-03-14,Industrials,0.27364,0.10470657142857145,0.09993440476190478,5,12
2022-03-15,Industrials,0.20983333333333334,0.15523257142857144,0.10470657142857145,4,12
2022-03-16,Industrials,0.02188948412698413,0.11252570634920636,0.15523257142857144,3,18
2022-03-17,Industrials,0.1959090909090909,0.1630703816738817,0.11252570634920636,4,18
2022-03-18,Industrials,-0.0726517094017094,0.1257240397935398,0.1630703816738817,3,18
2022-03-21,Industrials,-0.004740666666666669,0.07004790646020649,0.1257240397935398,5,42
2022-03-22,Industrials,-0.34310416666666665,-0.040539593539793514,0.07004790646020649,4,9
2022-03-23,Industrials,0.07813333333333332,-0.02929082369852367,-0.040539593539793514,3,10
2022-03-24,Industrials,-0.059276190476190475,-0.08032787997557995,-0.02929082369852367,3,9
2022-03-25,Industrials,0.25705,-0.014387538095238073,-0.08032787997557995,4,17
2022-03-28,Industrials,0.04227666666666667,-0.0049840714285713985,-0.014387538095238073,4,16
2022-03-29,Industrials,0.10329266666666667,0.08429529523809527,-0.0049840714285713985,5,14
2022-03-30,Industrials,0.36127777777777775,0.14092418412698415,0.08429529523809527,4,16
2022-03-31,Industrials,0.23740666666666668,0.20026075555555556,0.14092418412698415,5,9
2022-04-01,Industrials,-0.10725000000000003,0.12740075555555558,0.20026075555555556,4,11
2022-04-04,Industrials,0.10708500000000001,0.14036242222222223,0.12740075555555558,5,15
2022-04-05,Industrials,0.020324761904761908,0.12376884126984129,0.14036242222222223,5,17
2022-04-06,Industrials,0.141515,0.07981628571428574,0.12376884126984129,4,19
2022-04-07,Industrials,0.06450357142857142,0.04523566666666669,0.07981628571428574,4,11
2022-04-08,Industrials,0.18910833333333332,0.10450733333333335,0.04523566666666669,3,8
2022-04-11,Industrials,0.1382138888888889,0.11073311111111113,0.10450733333333335,4,17
2022-04-12,Industrials,0.13306333333333334,0.1332808253968254,0.11073311111111113,4,10
2022-04-13,Industrials,0.06376666666666667,0.11773115873015876,0.1332808253968254,3,5
2022-04-14,Industrials,0.1097,0.12677044444444446,0.11773115873015876,3,4
2022-04-18,Industrials,0.14714166666666667,0.11837711111111113,0.12677044444444446,4,8
2022-04-19,Industrials,0.1720325,0.12514083333333337,0.11837711111111113,4,10
2022-04-20,Industrials,0.209314,0.14039096666666667,0.12514083333333337,5,14
2022-04-21,Industrials,0.2426,0.17615763333333337,0.14039096666666667,5,12
2022-04-22,Industrials,-0.08736000000000001,0.13674563333333337,0.17615763333333337,5,11
2022-04-25,Industrials,0.21026000000000003,0.1493693,0.13674563333333337,5,24
2022-04-26,Industrials,-0.027883939393939395,0.10938601212121216,0.1493693,5,60
2022-04-27,Industrials,0.05559045454545455,0.07864130303030306,0.10938601212121216,5,31
2022-04-28,Industrials,0.12967428571428571,0.056056160173160195,0.07864130303030306,5,23
2022-04-29,Industrials,0.23572066666666663,0.12067229350649353,0.056056160173160195,5,18
2022-05-02,Industrials,0.057664666666666656,0.09015322683982685,0.12067229350649353,5,14
2022-05-03,Industrials,0.3247583333333333,0.16068168138528138,0.09015322683982685,4,7
2022-05-04,Industrials,0.11836666666666666,0.17323692380952382,0.16068168138528138,5,8
2022-05-05,Industrials,0.061407333333333335,0.15958353333333336,0.17323692380952382,5,18
2022-05-06,Industrials,0.1623333333333333,0.14490606666666667,0.15958353333333336,3,3
2022-05-09,Industrials,0.1021725,0.15380763333333333,0.14490606666666667,5,17
2022-05-10,Industrials,0.05308958333333333,0.09947388333333335,0.15380763333333333,4,12
2022-05-11,Industrials,0.1120052380952381,0.09820159761904763,0.09947388333333335,5,16
2022-05-12,Industrials,0.14164166666666667,0.11424846428571431,0.09820159761904763,4,11
2022-05-13,Industrials,0.058140833333333336,0.09340996428571431,0.11424846428571431,4,11
2022-05-16,Industrials,0.21335500000000002,0.1156464642857143,0.09340996428571431,5,9
2022-05-17,Industrials,0.11529199999999999,0.12808694761904765,0.1156464642857143,5,14
2022-05-18,Industrials,0.00029333333333333436,0.10574456666666668,0.12808694761904765,5,16
2022-05-19,Industrials,0.3910444444444445,0.15562512222222225,0.10574456666666668,3,9
2022-05-20,Industrials,0.16234444444444443,0.1764658444444445,0.15562512222222225,3,16
2022-05-23,Industrials,0.19431458333333335,0.17265776111111114,0.1764658444444445,4,10
2022-05-24,Industrials,0.49354666666666663,0.24830869444444445,0.17265776111111114,3,7
2022-05-25,Industrials,0.30921499999999996,0.3100930277777778,0.24830869444444445,4,11
2022-05-26,Industrials,0.07302916666666667,0.24648997222222224,0.3100930277777778,4,14
2022-05-27,Industrials,0.1510466666666667,0.24423041666666673,0.24648997222222224,5,9
2022-05-31,Industrials,0.39005999999999996,0.2833795,0.24423041666666673,4,11
2022-06-01,Industrials,0.233378,0.23134576666666667,0.2833795,5,13
2022-06-02,Industrials,0.048078333333333334,0.17911843333333335,0.23134576666666667,4,14
2022-06-03,Industrials,0.1683888888888889,0.19819037777777782,0.17911843333333335,3,8
2022-06-06,Industrials,0.1060275,0.18918654444444444,0.19819037777777782,4,12
2022-06-07,Industrials,0.26502,0.1641785444444445,0.18918654444444444,5,8
2022-06-08,Industrials,0.0552125,0.12854544444444443,0.1641785444444445,4,7
2022-06-09,Industrials,0.2846372916666666,0.17585723611111112,0.12854544444444443,4,19
2022-06-10,Industrials,0.06280833333333334,0.15474112499999998,0.17585723611111112,3,10
2022-06-13,Industrials,-0.07088833333333332,0.11935795833333333,0.15474112499999998,5,20
2022-06-14,Industrials,0.17914466666666667,0.10218289166666668,0.11935795833333333,5,14
2022-06-15,Industrials,0.2008518181818182,0.13131075530303032,0.10218289166666668,5,18
2022-06-16,Industrials,0.081508,0.09068489696969699,0.13131075530303032,5,17
2022-06-17,Industrials,0.26539999999999997,0.13120323030303033,0.09068489696969699,3,9
2022-06-21,Industrials,0.24816833333333332,0.19501456363636366,0.13120323030303033,5,18
2022-06-22,Industrials,-0.049976111111111124,0.14919040808080808,0.19501456363636366,5,19
2022-06-23,Industrials,0.149024,0.13882484444444448,0.14919040808080808,5,17
2022-06-24,Industrials,0.0053888888888888875,0.12360102222222222,0.13882484444444448,3,6
2022-06-27,Industrials,0.207375,0.11199602222222224,0.12360102222222222,5,24
2022-06-28,Industrials,0.006088571428571429,0.06358006984126986,0.11199602222222224,5,13
2022-06-29,Industrials,0.22371333333333335,0.11831795873015875,0.06358006984126986,5,13
2022-06-30,Industrials,0.3267583333333334,0.15386482539682542,0.11831795873015875,4,10
2022-07-01,Industrials,0.08596666666666668,0.169980380952381,0.15386482539682542,3,8
2022-07-05,Industrials,0.20935624999999997,0.170376630952381,0.169980380952381,4,17
2022-07-06,Industrials,0.058495000000000005,0.1808579166666667,0.170376630952381,5,11
2022-07-07,Industrials,0.08342999999999999,0.15280125000000003,0.1808579166666667,5,18
2022-07-08,Industrials,0.11499166666666667,0.11044791666666669,0.15280125000000003,4,10
2022-07-11,Industrials,0.20196666666666666,0.1336479166666667,0.11044791666666669,4,10
2022-07-12,Industrials,0.072955,0.10636766666666668,0.1336479166666667,4,14
2022-07-13,Industrials,0.18887666666666666,0.132444,0.10636766666666668,5,14
2022-07-14,Industrials,0.19301333333333331,0.15436066666666667,0.132444,5,9
2022-07-15,Industrials,0.012083333333333342,0.13377900000000004,0.15436066666666667,4,13
2022-07-18,Industrials,0.19249722222222224,0.13188511111111115,0.13377900000000004,3,28
2022-07-19,Industrials,0.1895625,0.15520661111111114,0.13188511111111115,4,9
2022-07-20,Industrials,0.18675714285714284,0.15478270634920638,0.15520661111111114,4,12
2022-07-21,Industrials,0.02731666666666666,0.12164337301587302,0.15478270634920638,3,7
2022-07-22,Industrials,0.07266249999999999,0.13375920634920635,0.12164337301587302,4,7
2022-07-25,Industrials,0.12209571428571431,0.11967890476190476,0.13375920634920635,3,16
2022-07-26,Industrials,0.17774007936507935,0.11731442063492066,0.11967890476190476,4,44
2022-07-27,Industrials,0.0,0.07996299206349208,0.11731442063492066,2,2
2022-07-28,Industrials,0.11501269841269841,0.09750219841269844,0.07996299206349208,3,11
